Date;Profile;Message;Number of Likes;Number of comments;Reactions, Comments & Shares;Post interaction rate;Reach per post;Interactions per impression/view;Impressions/views per post;Engagement;Story reach;Story views;Story replies;Story shares;Number of new followers based on the story;Profile visits based on the story;Impressions/views of posts;Number of Carousels/Albums;Number of Image Posts;Number of Reels/Shorts;Number of Stories;Profile-ID;Post-ID;Link;Image Link;
7/9/26, 6:15 PM;"trac_astra";"POV : Liburan bareng TRAC Bus";64.0;3.0;72.0;0.0021114369501466276;;0.05581395348837209;1290.0;0.0021114369501466276;;;;;;;1290.0;;0.0;;;6978402907658273793;7659987777714539794;https://www.tiktok.com/@trac_astra/video/7659987777714539794;https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-p-0037/oEFBzQBQiOQfTvNUcVy4ABLCK5bEIpBfgqbH3i~tplv-tiktokx-origin.image?dr=10395&x-expires=1784343600&x-signature=gFX3F0mZbIv8ULw1D8F1w%2F3%2BHP8%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=no1a;
7/7/26, 11:43 AM;"MPM RENT";"Beli atau Sewa Kendaraan? Mana yang lebih menguntungkan untuk bisnis Anda? 🤔

Membeli kendaraan memang memberikan kepemilikan penuh, tetapi juga membutuhkan investasi awal yang besar serta biaya operasional yang perlu dikelola.

Dengan menyewa kendaraan, Anda dapat menikmati fleksibilitas, efisiensi biaya, dan kemudahan operasional tanpa komitmen jangka panjang.

Saatnya fokus mengembangkan bisnis, sementara kebutuhan mobilitas ditangani oleh MPMRent.

Kunjungi www.mpm-rent.com untuk mengetahui solusi yang paling sesuai dengan kebutuhan bisnis Anda.

#MPMRent #SewaKendaraan #FleetManagement #BusinessMobility #EfisiensiBisnis";19.0;1.0;24.0;0.0018999366687777073;;;;0.0018999366687777073;;;;;;;;1.0;;;;5355318560;18048936134570595;https://www.instagram.com/p/DaeoqXckzPG/;https://scontent-ord5-1.cdninstagram.com/v/t51.82787-15/735354870_18424772671182561_5710835298630660869_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0FST1VTRUxfSVRFTS5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=MZrYSbwFF7oQ7kNvwFB_3h2&_nc_oc=Adp_BAI1wvQbTHr9VdnPzBuiglRXkmSAMoKRrx1Q8B0m49r8YigIxIqUbdpmfEJHfbQ&_nc_zt=23&_nc_ht=scontent-ord5-1.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=XIk4O7hwMgyltKIFFnEdQA&oh=00_AQAdBjX497ZwhdP51yY7WDPXkhusBzPN06CoijezvSrdRw&oe=6A5DF617;
7/10/26, 8:20 AM;"pratamamitra.id";"Mitras! Hayooo jangan sampai salah arahan ya dalam bekerja. 

#ptpratamamitrasejati";25.0;0.0;25.0;0.0018391819318767013;;;;0.0018391819318767013;;;;;;;;;;1.0;;9277461910;18008177306748416;https://www.instagram.com/reel/Dal_uiPCLhd/;https://scontent-ord5-3.cdninstagram.com/v/t51.82787-15/741447514_18236061064309911_5921816236381794687_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_ohc=RCPCNjHdDNkQ7kNvwHrs83J&_nc_oc=AdoqnHjJ-kwRA5S8zr-O-5RM0ufe0jJg3HPbaMfJAvG2sTx6cS1RMvHpU-51Ory2mwQ&_nc_zt=23&_nc_ht=scontent-ord5-3.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=1CHH7IZ6HJ33uCWRerCDjw&_nc_tpa=Q5bMBQGBSI296u601uskKp13qTSeuEyGN7O9_46Nr8i1B9iHvJFMWl6cOAaALGaotfQpCQiLvsllvdfd&oh=00_AQA6CNFctU2yekaEzk59r3Jkls6NmXRGnceeEajcTGATMQ&oe=6A5E1D11;
7/8/26, 6:59 PM;"MPM RENT";"Why MPMRent? 🚗
Karena kebutuhan mobilitas bisnis membutuhkan partner yang bisa diandalkan.

✨ Layanan Terbaik
✔ Driver profesional & bersertifikat
✔ Customer Service 24/7
✔ Pengiriman unit cepat & tepat waktu

🚘 Produk Terbaik
Pilihan kendaraan yang lengkap dengan kualitas yang terstandarisasi.

💼 Nilai Terbaik
Paket sewa yang kompetitif untuk mendukung operasional bisnis Anda.

Saatnya wujudkan mobilitas bisnis yang lebih efisien bersama MPMRent.

Kunjungi www.mpm-rent.com untuk informasi lebih lanjut!

#MPMRent #BusinessMobility #FleetManagement #ReliablePartner #CorporateMobility";21.0;0.0;23.0;0.0018203403244954491;;;;0.0018203403244954491;;;;;;;;1.0;;;;5355318560;18162253459415135;https://www.instagram.com/p/Dah_ZY8E853/;https://scontent-ord5-3.cdninstagram.com/v/t51.82787-15/740753889_18424975501182561_1320562154203666932_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=100&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0FST1VTRUxfSVRFTS5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=lb2r9Qct8joQ7kNvwGGZxRV&_nc_oc=AdpChAk5JSWF0k6YQ0UVrGKqbA5Cv2Lmgmo2A0JJ54eImcJQK5Zj6OlfodBbHyA1J_g&_nc_zt=23&_nc_ht=scontent-ord5-3.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=XIk4O7hwMgyltKIFFnEdQA&oh=00_AQB547agdI-Oj4DAaU-HMWW6fZoTeyEYAIabIqCChNmIjg&oe=6A5E0691;
7/2/26, 5:07 PM;"TRAC Rental Mobil dan Bus";"🛝Liburan sekolah keluar kota enggak repot kok cari rental mobilnya 😆✨
karena di TRAC ada banyak pilihan mobil rental yang kids friendly banget nih, Momsss

Buruan booking di website TRAC atau aplikasi TRACtoGo pakai promo Schooliday rental mobil mulai dari 300ribuan aja 💸

TRAC Rental, Teman di Setiap Kilometer ✨";119.0;6.0;133.0;0.001636459832908838;;;;0.001636459832908838;;;;;;;;;;1.0;;2114028357;18104243995863990;https://www.instagram.com/reel/DaSVwFejScG/;https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/731357134_18569233285068358_6080119216561627961_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=104&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_eui2=AeEcBddB40tqkvb0NSKRpI0XYYOgW0grTgRhg6BbSCtOBI0XNyRBAlxfiSHGra2MPKVSflsoyei7YdMXJeg_L5Ey&_nc_ohc=6NgTLHElvn4Q7kNvwEet1hu&_nc_oc=AdptgbE49NulrJZLpb0k0N8EKR9yU3Dj836V5TLWfz8pRogX0mvJbCgBcHorSU1ZMvQ&_nc_zt=23&_nc_ht=scontent-ord5-2.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=2lpz_F7t5kxqzNYCylS6Yw&_nc_tpa=Q5bMBQFIy2MrmkAGdZKyU-sVaVDo44R6fDkj-p4B3OIzRaDYqP2Chdvga2RNlmUrhHlsejQSE_Jwtslo&oh=00_AQDimQ98AQv_sFZjiuIWmO9tFOsLxsI89FGgPle9m3_q0A&oe=6A5E0EE5;
7/8/26, 3:20 PM;"trac_astra";"📚 Sewa bus buat field trip sekolah atau liburan rombongan ke Bandung makin hemat! 🚌 Nikmati potongan harga hingga Rp500.000 untuk pemesanan Hiace, Medium Bus, Big Bus, dan Luxury Bus. Pakai kode promo 👉 SCHOOLIDAY26  TRAC Rental, Teman di Setiap Kilometer #TRACRental #rentalmobil #sewamobil #sewamobillepaskunci #rentalmobildriver #fyp #fypシ゚ #libursekolah #sekolahlibur #sewabus #sewabuspariwisata #rentalbus";50.0;1.0;52.0;0.0015249266862170088;;0.04797047970479705;1084.0;0.0015249266862170088;;;;;;;1084.0;;0.0;;;6978402907658273793;7659322714376686855;https://www.tiktok.com/@trac_astra/video/7659322714376686855;https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-p-0037/owEvNDIASUAL2IswCJrAeleuAKGfDFAQ3AoUSW~tplv-tiktokx-origin.image?dr=10395&x-expires=1784343600&x-signature=WlBqAILR0iL10Qs1raEnnH84DNA%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=no1a;
7/3/26, 2:39 PM;"TRAC Rental Mobil dan Bus";"Sewa bus buat field trip sekolah atau liburan rombongan ke Bandung makin hemat! 🚌

Nikmati potongan harga hingga Rp500.000 untuk pemesanan Hiace, Medium Bus, Big Bus, dan Luxury Bus. Pakai kode promo 👉 SCHOOLIDAY26 saat melakukan booking dan wujudkan perjalanan rombongan yang lebih nyaman bareng TRAC Rental, Teman di Setiap Kilometer";111.0;6.0;122.0;0.001498311329444274;;;;0.001498311329444274;;;;;;;;;;1.0;;2114028357;18358182598215283;https://www.instagram.com/reel/DaUpijclTAt/;https://scontent-ord5-1.cdninstagram.com/v/t51.82787-15/733187522_18569465530068358_3709464514079256771_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_eui2=AeF-t7DcuIRwyEfUJvpG7IUwOAjdFPctAQ84CN0U9y0BDy9drh0a89i7tnUXB75eyzv-Xe7PiVGaLxChS0en7v8Z&_nc_ohc=EmdbKjIWTrYQ7kNvwGbWkWb&_nc_oc=Adqbe7zsWD--NoYE15FR2RbE8dpfs8jD2e5-z-6lRhgKIWIoTdk6_Eph9cY-ZTu7wQ4&_nc_zt=23&_nc_ht=scontent-ord5-1.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=2lpz_F7t5kxqzNYCylS6Yw&_nc_tpa=Q5bMBQHcznRVKqYCYRi362lcWRU9Xpl1B2pSrWuG3YB9OINNBNmkYGAdvKDJYOfKezP6AdpCvxPmR4w3&oh=00_AQBMA4j5PobWketao1JhXlrOsM_bZXu47CCzmeNiBTzE9w&oe=6A5E14C8;
7/10/26, 7:15 PM;"trac_astra";"Udah siap belum...?";38.0;3.0;51.0;0.0014956011730205279;;0.0470479704797048;1084.0;0.0014956011730205279;;;;;;;1084.0;;0.0;;;6978402907658273793;7659987771326467346;https://www.tiktok.com/@trac_astra/video/7659987771326467346;https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-p-0037/oUzAQOpVKCqbdqDnB7gFuTfuQfgIq7EBcEzroA~tplv-tiktokx-origin.image?dr=10395&x-expires=1784343600&x-signature=jZFoJboKNbZPwOPRElblDcTKy%2BE%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=no1a;
7/10/26, 3:59 PM;"trac_astra";"Setiap perjalanan seru selalu dimulai dari perjalanan yang nyaman. 🚌✨ Mau family gathering, study tour, outing kantor, atau liburan bareng teman? TRAC Bus siap menemani perjalananmu dengan berbagai pilihan armada sesuai kebutuhan: 🚌 Hiace – 15 seat 🚌 Coaster – 24 seat 🚌 Bus – 31 seat 🚌 Bus – 35 seat 🚌 Bus – 48 seat 🚌 Bus – 59 seat 🎉 Pakai kode SCHOOLIDAY26 dan dapatkan diskon hingga Rp500.000 untuk pemesanan Hiace, Medium Bus, Big Bus, dan Luxury Bus. TRAC Rental, Teman di Setiap Kilometer.";43.0;5.0;48.0;0.001407624633431085;;0.05;960.0;0.001407624633431085;;;;;;;960.0;;0.0;;;6978402907658273793;7660821472897748244;https://www.tiktok.com/@trac_astra/video/7660821472897748244;https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-p-4863-sg/oADkIQkINGSItTu8eWLxG7UFxfgAeF7oQBepQI~tplv-tiktokx-origin.image?dr=10395&x-expires=1784343600&x-signature=mq9VpUgS1RRxywWvXlCzEITVbis%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=no1a;
7/15/26, 3:00 PM;"MPM RENT";"Kalau demi cinta mereka naik ke puncak.
Kalau demi bisnis, biar MPMRent yang bantu perjalananmu lebih mudah. 🚗🫡

Karena solusi terbaik bukan soal seberapa tinggi kamu melangkah, tapi seberapa lancar mobilitas bisnismu.

Kunjungi www.mpm-rent.com untuk mengetahui solusi yang paling sesuai dengan kebutuhan bisnis Anda.

#MPMRent #SewaKendaraan #FleetManagement #BusinessMobility #EfisiensiBisnis";15.0;1.0;17.0;0.0013451495489792689;;;;0.0013451495489792689;;;;;;;;1.0;;;;5355318560;18057511706770678;https://www.instagram.com/p/DazllmIE5kp/;https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/748097745_18426060253182561_6062315520776760048_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=104&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0FST1VTRUxfSVRFTS5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=mV8PWTXEf3MQ7kNvwHIYaKQ&_nc_oc=AdrhS4uPQ9_WtdSEzbvTZ8AmNnsTqvMWTiqeHsvMokDdV7YQ6e4Jzrmj_FfgGAJkFV0&_nc_zt=23&_nc_ht=scontent-ord5-2.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=MqSaoeoVoaCiz3tfpTYqzQ&oh=00_AQCuhJP4bP77RUfhIxhg-zNX3TGFlhxsIA49QOLUnylwJA&oe=6A5E0C9A;
7/8/26, 10:56 AM;"pratamamitra.id";"Budaya keselamatan dimulai dari kepedulian. Melaporkan kondisi tidak aman adalah langkah sederhana untuk melindungi diri sendiri dan rekan kerja.
Mari bersama membangun budaya saling peduli dan berani melapor demi keselamatan bersama.
 
'Safety is not an option, it's our commitment”

#ptpratamamitrasejati #tugurent #wismatugu";17.0;1.0;18.0;0.0013242109909512249;;;;0.0013242109909512249;;;;;;;;;1.0;;;9277461910;18008265992745592;https://www.instagram.com/p/DahH8ckiZlH/;https://scontent-ord5-1.cdninstagram.com/v/t51.82787-15/734313805_18235850488309911_4637594503548524377_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=TJYxM9h8TqAQ7kNvwF_cG_T&_nc_oc=AdouRCywCVeI_ouDdNRrF0cF0GZtp2nwxqvBEU-ANJGIyq9eIZbWi78b1_yRDeC7pac&_nc_zt=23&_nc_ht=scontent-ord5-1.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=1CHH7IZ6HJ33uCWRerCDjw&oh=00_AQBUl1EVe9jvKwFCSLk58OShf-QDinXrAX2P5r_DON_E3Q&oe=6A5E3644;
