Date;Profile;Message;Number of Likes;Number of comments;Reactions, Comments & Shares;Post interaction rate;Reach per post;Interactions per impression/view;Impressions/views per post;Engagement;Story reach;Story views;Story replies;Story shares;Number of new followers based on the story;Profile visits based on the story;Impressions/views of posts;Number of Carousels/Albums;Number of Image Posts;Number of Reels/Shorts;Number of Stories;Profile-ID;Post-ID;Link;Image Link;
5/22/26, 10:30 AM;"Prima Armada Raya";"Merawat kendaraan tepat waktu adalah bentuk cost control cerdas untuk menjaga performa armada tetap prima dan memperpanjang usia aset Anda. Jangan tunggu mesin protes baru bertindak!

Gak sempat ke bengkel? Home Service Car PAR solusinya! Kami datang langsung ke lokasi Anda untuk:
🧑‍🔧Ganti Oli & Tune Up
🧑‍🔧Pengecekan Kendaraan Menyeluruh
🧑‍🔧Perawatan Berkala

Lebih praktis, efisien, dan tetap profesional. Klik link di bio untuk panggil teknisi kami ke lokasi Anda sekarang!

#MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina";25.0;0.0;25.0;0.009041591320072333;31.0;0.5681818181818182;44.0;0.009041591320072333;;;;;;;44.0;;1.0;;;211065008758674;211065008758674_122284395224190187;https://www.facebook.com/122101170074190187/posts/122284395224190187;https://us-central1-fanpagekarma.cloudfunctions.net/img_fb?fb_post_id=211065008758674_122284395224190187&access_token=EAAF4y12rbhoBR3AeS7s14Os9n5PDvZAB9g8icE8db1XGy6n2BwhwIgaA6k13bg5Bjj0p3TPzxRhT4oEP8dCWT7bAeAkAScZB9jahH1m3f2ghCOnVrDGAsR35oVaZA5HjgiJerniqZAkKBYDOjCF8LfaZASswMGlTKEsxI23O68aVHbKdzC3BhyfrGLnhhEXU9;
5/21/26, 11:20 AM;"Prima Armada Raya";"Mengelola kendaraan operasional bukan cuma soal punya unit—tapi soal efisiensi, risiko, dan fokus bisnis.

Mulai dari biaya awal, perawatan, hingga potensi downtime, setiap pilihan punya konsekuensinya. Melalui layanan Prima Fleet Service dari PT Prima Armada Raya, perusahaan bisa mengoptimalkan operasional tanpa terbebani kompleksitas pengelolaan kendaraan.

Sudah pilih strategi yang paling sesuai untuk bisnismu?

#MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina";23.0;0.0;23.0;0.008318264014466547;33.0;0.5111111111111111;45.0;0.008318264014466547;;;;;;;45.0;;1.0;;;211065008758674;211065008758674_122284284806190187;https://www.facebook.com/122101170074190187/posts/122284284806190187;https://us-central1-fanpagekarma.cloudfunctions.net/img_fb?fb_post_id=211065008758674_122284284806190187&access_token=EAAF4y12rbhoBR3AeS7s14Os9n5PDvZAB9g8icE8db1XGy6n2BwhwIgaA6k13bg5Bjj0p3TPzxRhT4oEP8dCWT7bAeAkAScZB9jahH1m3f2ghCOnVrDGAsR35oVaZA5HjgiJerniqZAkKBYDOjCF8LfaZASswMGlTKEsxI23O68aVHbKdzC3BhyfrGLnhhEXU9;
5/19/26, 1:30 PM;"Prima Armada Raya";"Dalam operasional logistik, tantangan tidak selalu bisa diprediksi.

Mulai dari lonjakan permintaan hingga kondisi di lapangan, yang membedakan adalah bagaimana standar tetap dijaga, bukan hanya saat situasi ideal, tapi justru ketika kondisi sedang padat. Karena konsistensi bukan tentang momen tertentu, tapi komitmen di setiap perjalanan.

Percayakan distribusimu pada partner yang siap di segala kondisi.

#MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina";22.0;0.0;22.0;0.007956600361663653;39.0;0.4074074074074074;54.0;0.007956600361663653;;;;;;;54.0;;1.0;;;211065008758674;211065008758674_122284046690190187;https://www.facebook.com/122101170074190187/posts/122284046690190187;https://us-central1-fanpagekarma.cloudfunctions.net/img_fb?fb_post_id=211065008758674_122284046690190187&access_token=EAAF4y12rbhoBR3AeS7s14Os9n5PDvZAB9g8icE8db1XGy6n2BwhwIgaA6k13bg5Bjj0p3TPzxRhT4oEP8dCWT7bAeAkAScZB9jahH1m3f2ghCOnVrDGAsR35oVaZA5HjgiJerniqZAkKBYDOjCF8LfaZASswMGlTKEsxI23O68aVHbKdzC3BhyfrGLnhhEXU9;
5/17/26, 2:00 PM;"Prima Armada Raya";"Kebutuhan bisnis tidak mengenal hari libur atau alasan teknis. Bagi perusahaan dengan mobilitas tinggi, reliabilitas bukan lagi sebuah opsi, melainkan kebutuhan mendasar. 🤝

Di Prima Armada Raya (PAR), kami memandang setiap perjalanan sebagai janji yang harus ditepati. Fokus kami adalah menghapus variabel ketidakpastian dalam operasional Anda. Dengan sistem pendukung yang kuat dan dedikasi pada konsistensi, kami memastikan roda bisnis Anda tetap berputar dengan lancar, hari demi hari.

Mari bangun fondasi operasional yang lebih tangguh bersama mitra yang mengerti nilai sebuah konsistensi.

#MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina";14.0;0.0;14.0;0.005065123010130246;31.0;0.35;40.0;0.005065123010130246;;;;;;;40.0;;1.0;;;211065008758674;211065008758674_122283766322190187;https://www.facebook.com/122101170074190187/posts/122283766322190187;https://us-central1-fanpagekarma.cloudfunctions.net/img_fb?fb_post_id=211065008758674_122283766322190187&access_token=EAAF4y12rbhoBR3AeS7s14Os9n5PDvZAB9g8icE8db1XGy6n2BwhwIgaA6k13bg5Bjj0p3TPzxRhT4oEP8dCWT7bAeAkAScZB9jahH1m3f2ghCOnVrDGAsR35oVaZA5HjgiJerniqZAkKBYDOjCF8LfaZASswMGlTKEsxI23O68aVHbKdzC3BhyfrGLnhhEXU9;
5/14/26, 10:32 AM;"Prima Armada Raya";"Sinergi Menuju Masa Depan yang Tangguh

PT Prima Armada Raya sukses menyelenggarakan RUPST Tahun Buku 2025 di Jakarta (12/05). Pertemuan ini bukan sekadar evaluasi, tapi bukti komitmen kami bersama PT Patra Jasa dan PT Pertamina Training & Consulting dalam memperkokoh tata kelola perusahaan yang bersih dan berintegritas.

Capaian positif di tahun 2025 menjadi fondasi kuat bagi kami untuk terus memberikan value creation bagi seluruh mitra bisnis. 

Terima kasih atas kepercayaan berkelanjutan dari para pemegang saham dan pemangku kepentingan. Kami siap melaju lebih jauh, memberikan layanan prima di setiap perjalanan! 🚀

#PrimaArmadaRaya #PAR #RUPST2025 #SinergiStrategis #LayananPrima";13.0;0.0;13.0;0.004703328509406657;26.0;0.38235294117647056;34.0;0.004703328509406657;;;;;;;34.0;;1.0;;;211065008758674;211065008758674_122283243386190187;https://www.facebook.com/122101170074190187/posts/122283243386190187;https://us-central1-fanpagekarma.cloudfunctions.net/img_fb?fb_post_id=211065008758674_122283243386190187&access_token=EAAF4y12rbhoBR3AeS7s14Os9n5PDvZAB9g8icE8db1XGy6n2BwhwIgaA6k13bg5Bjj0p3TPzxRhT4oEP8dCWT7bAeAkAScZB9jahH1m3f2ghCOnVrDGAsR35oVaZA5HjgiJerniqZAkKBYDOjCF8LfaZASswMGlTKEsxI23O68aVHbKdzC3BhyfrGLnhhEXU9;
5/15/26, 12:00 PM;"Prima Armada Raya";"Keamanan bukan sekadar fitur, melainkan hasil dari persiapan yang disiplin. 

Di Prima Armada Raya (PAR), kami memahami bahwa di balik setiap tugas pengantaran, ada reputasi bisnis Anda yang sedang berjalan.

Itulah mengapa kami mengambil tanggung jawab penuh untuk memastikan setiap individu di balik kemudi bukan hanya kompeten secara teknis, tapi juga memiliki mentalitas pelayan yang unggul. Kami yang mengelola standarisasinya, Anda yang merasakan kemudahannya.

Serahkan manajemen mobilitas Anda pada tangan yang tepat. 
Hubungi kami untuk kemitraan strategis.

#MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina";13.0;0.0;13.0;0.004703328509406657;36.0;0.25;52.0;0.004703328509406657;;;;;;;52.0;;1.0;;;211065008758674;211065008758674_122283431678190187;https://www.facebook.com/122101170074190187/posts/122283431678190187;https://us-central1-fanpagekarma.cloudfunctions.net/img_fb?fb_post_id=211065008758674_122283431678190187&access_token=EAAF4y12rbhoBR3AeS7s14Os9n5PDvZAB9g8icE8db1XGy6n2BwhwIgaA6k13bg5Bjj0p3TPzxRhT4oEP8dCWT7bAeAkAScZB9jahH1m3f2ghCOnVrDGAsR35oVaZA5HjgiJerniqZAkKBYDOjCF8LfaZASswMGlTKEsxI23O68aVHbKdzC3BhyfrGLnhhEXU9;
5/12/26, 1:00 PM;"Prima Armada Raya";"Di momen seperti ini, kebutuhan mobilitas sering kali meningkat secara tiba-tiba. 

Tanpa perencanaan yang tepat, keterbatasan armada bisa berdampak pada operasional. Melalui layanan sewa kendaraan korporasi dari Prima Armada Raya, perusahaan dapat mengantisipasi lonjakan kebutuhan transportasi dengan lebih fleksibel dan efisien.

Mulai dari ketersediaan armada yang siap digunakan hingga sistem operasional yang profesional, semua dirancang untuk memastikan mobilitas tetap lancar, bahkan di periode high demand.

Saatnya pastikan tim Anda tetap bergerak, tanpa kendala.
Segera diskusikan kebutuhan logistik bisnismu bersama tim PAR.

#MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina";11.0;0.0;11.0;0.003979739507959479;27.0;0.2894736842105263;38.0;0.003979739507959479;;;;;;;38.0;;1.0;;;211065008758674;211065008758674_122282877056190187;https://www.facebook.com/122101170074190187/posts/122282877056190187;https://us-central1-fanpagekarma.cloudfunctions.net/img_fb?fb_post_id=211065008758674_122282877056190187&access_token=EAAF4y12rbhoBR3AeS7s14Os9n5PDvZAB9g8icE8db1XGy6n2BwhwIgaA6k13bg5Bjj0p3TPzxRhT4oEP8dCWT7bAeAkAScZB9jahH1m3f2ghCOnVrDGAsR35oVaZA5HjgiJerniqZAkKBYDOjCF8LfaZASswMGlTKEsxI23O68aVHbKdzC3BhyfrGLnhhEXU9;
5/14/26, 6:26 AM;"Prima Armada Raya";"Sinergi Menuju Masa Depan yang Tangguh

PT Prima Armada Raya sukses menyelenggarakan RUPST Tahun Buku 2025 di Jakarta (12/05). Pertemuan ini bukan sekadar evaluasi, tapi bukti komitmen kami bersama PT Patra Jasa dan PT Pertamina Training & Consulting dalam memperkokoh tata kelola perusahaan yang bersih dan berintegritas.

Capaian positif di tahun 2025 menjadi fondasi kuat bagi kami untuk terus memberikan value creation bagi seluruh mitra bisnis. 

Terima kasih atas kepercayaan berkelanjutan dari para pemegang saham dan pemangku kepentingan. Kami siap melaju lebih jauh, memberikan layanan prima di setiap perjalanan! 🚀

#PrimaArmadaRaya #PAR #RUPST2025 #SinergiStrategis #LayananPrima";11.0;0.0;11.0;0.003979739507959479;30.0;0.19642857142857142;56.0;0.003979739507959479;;;;;;;56.0;;1.0;;;211065008758674;211065008758674_122283217310190187;https://www.facebook.com/122101170074190187/posts/122283217310190187;https://us-central1-fanpagekarma.cloudfunctions.net/img_fb?fb_post_id=211065008758674_122283217310190187&access_token=EAAF4y12rbhoBR3AeS7s14Os9n5PDvZAB9g8icE8db1XGy6n2BwhwIgaA6k13bg5Bjj0p3TPzxRhT4oEP8dCWT7bAeAkAScZB9jahH1m3f2ghCOnVrDGAsR35oVaZA5HjgiJerniqZAkKBYDOjCF8LfaZASswMGlTKEsxI23O68aVHbKdzC3BhyfrGLnhhEXU9;
5/11/26, 5:02 PM;"Prima Armada Raya";"Kami dengan bangga menerima Gold Award dalam WSO Indonesia Safety Culture Award 2026 (WISCA) ✨

Sebuah apresiasi atas upaya berkelanjutan dalam membangun budaya keselamatan kerja yang kuat dan berkelanjutan. Lebih dari sekadar kepatuhan, safety culture adalah tentang bagaimana setiap individu memiliki kesadaran, kepedulian, dan keberanian untuk menjaga satu sama lain di tempat kerja. Ini adalah fondasi yang kami bangun setiap hari, melalui kolaborasi, komunikasi terbuka, dan konsistensi dalam menerapkan prinsip K3.

Penghargaan ini bukanlah akhir, melainkan pengingat untuk terus bertumbuh dan meningkatkan standar keselamatan di setiap lini.
Terima kasih kepada seluruh tim yang telah menjadi bagian dari perjalanan ini. 🤝

Bersama, kita ciptakan lingkungan kerja yang lebih aman dan berkelanjutan.

#SafetyCulture #WISCA2026 #WSOIndonesia #LayananPRIMA";3.0;0.0;3.0;0.001085383502170767;19.0;0.09375;32.0;0.001085383502170767;;;;;;;32.0;;1.0;;;211065008758674;211065008758674_122282692172190187;https://www.facebook.com/122101170074190187/posts/122282692172190187;https://us-central1-fanpagekarma.cloudfunctions.net/img_fb?fb_post_id=211065008758674_122282692172190187&access_token=EAAF4y12rbhoBR3AeS7s14Os9n5PDvZAB9g8icE8db1XGy6n2BwhwIgaA6k13bg5Bjj0p3TPzxRhT4oEP8dCWT7bAeAkAScZB9jahH1m3f2ghCOnVrDGAsR35oVaZA5HjgiJerniqZAkKBYDOjCF8LfaZASswMGlTKEsxI23O68aVHbKdzC3BhyfrGLnhhEXU9;
5/2/26, 11:40 AM;"Prima Armada Raya";"Perawatan berkala adalah bagian dari komitmen kami terhadap keamanan dan performa armada.

Di Bengkel PRIMA, setiap kendaraan dirawat secara terjadwal untuk mendukung mobilitas klien yang aman dan efisien.

Menurut Sahabat Prima, komponen apa yang paling krusial dalam perawatan kendaraan?

#MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina";2.0;0.0;2.0;7.228044813877846E-4;137.0;0.014705882352941176;136.0;7.228044813877846E-4;;;;;;;136.0;;;1.0;;211065008758674;211065008758674_122281152206190187;https://www.facebook.com/reel/1265108139024686/;https://us-central1-fanpagekarma.cloudfunctions.net/img_fb?fb_post_id=211065008758674_122281152206190187&access_token=EAAF4y12rbhoBR3AeS7s14Os9n5PDvZAB9g8icE8db1XGy6n2BwhwIgaA6k13bg5Bjj0p3TPzxRhT4oEP8dCWT7bAeAkAScZB9jahH1m3f2ghCOnVrDGAsR35oVaZA5HjgiJerniqZAkKBYDOjCF8LfaZASswMGlTKEsxI23O68aVHbKdzC3BhyfrGLnhhEXU9;
5/6/26, 1:26 PM;"Prima Armada Raya";"Jadikan setiap perjalanan bisnis Anda lebih bermakna dan bebas stres.

PAR hadir dengan sistem terintegrasi untuk menemani setiap langkahmu.

Klik link di bio untuk lakukan pemesanan

#MelayaniSepenuhHatiDenganPRIMA #AlwaysPRIMA #SelaluPrima #PARMemberOfPertamina";1.0;0.0;1.0;3.61794500723589E-4;16.0;0.05263157894736842;19.0;3.61794500723589E-4;;;;;;;19.0;;1.0;;;211065008758674;211065008758674_122281869770190187;https://www.facebook.com/122101170074190187/posts/122281869770190187;https://us-central1-fanpagekarma.cloudfunctions.net/img_fb?fb_post_id=211065008758674_122281869770190187&access_token=EAAF4y12rbhoBR3AeS7s14Os9n5PDvZAB9g8icE8db1XGy6n2BwhwIgaA6k13bg5Bjj0p3TPzxRhT4oEP8dCWT7bAeAkAScZB9jahH1m3f2ghCOnVrDGAsR35oVaZA5HjgiJerniqZAkKBYDOjCF8LfaZASswMGlTKEsxI23O68aVHbKdzC3BhyfrGLnhhEXU9;
