Date;Profile;Message;Number of Likes;Number of comments;Reactions, Comments & Shares;Post interaction rate;Reach per post;Interactions per impression/view;Post comments negative sentiment share;Profile-ID;Post-ID;Link;Image Link;
23/06/2026, 11:15;"dunloptyresid";"BALI! Blue Response Fair Day 4! The excitement continues🎉 Today, our team is still on the move, providing FREE tyre inspections, product consultation, and introducing the NEW DUNLOP Blue Response TG to customers across Bali. Thank you to everyone who has visited us so far! If you haven’t had the chance yet, there’s still time to stop by and enjoy: ✅ Free Tyre Check ✅ Exclusive Blue Response TG Promotion ✅ Special Merchandise ✅ Fun Activities See you at the next DUNLOP Shop! #DUNLOP #BlueResponseFair #BlueResponseTG #SmartChoiceSmartPremium #BRFairOnTheMove  ";12.0;0.0;12.0;9.782342871117633E-4;5446.0;0.002158273381294964;0.0;7202537760892634139;7654439575342861575;https://www.tiktok.com/@dunloptyresid/video/7654439575342861575;https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/o0nFiXCwiNpqAA6EYEAB91a8oBI2vTusEIEIj~tplv-tiktokx-cropcenter-q:300:400:q70.webp?dr=14782&refresh_token=0334bc53&x-expires=1782867600&x-signature=bX0U1T3kjzHLh3oTy%2FkJBDG8ixM%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER&sc=cover;
23/06/2026, 09:04;"dunloptyresid";"Blue Response Fair: The Journey Continues! The energy on the road has been incredible! It’s been amazing to see so many Drivemates dropping by to connect with the team and get a firsthand look at the all-new DUNLOP Blue Response TG. The roadshow isn’t over yet! We’re still rolling across Bali until 26 June 2026 with even more exclusive promotions and special deals on DUNLOP tyres. Don’t miss your chance to be part of the experience. See you at our next location! #DUNLOP #BlueResponseFair #BlueResponseTG #SmartChoiceSmartPremium #BRFairOnTheMove ";4.0;0.0;4.0;3.2607809570392107E-4;239.0;0.015267175572519083;0.0;7202537760892634139;7654405892468772104;https://www.tiktok.com/@dunloptyresid/video/7654405892468772104;https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oAAGEat5TeoI8FJGeEM1rIfmw56GQoWAirhRfI~tplv-tiktokx-cropcenter-q:300:400:q70.webp?dr=14782&refresh_token=03f6f487&x-expires=1782867600&x-signature=72LY29uPMGszq1ucf%2ByGyfhII2Y%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER&sc=cover;
23/06/2026, 07:40;"dunloptyresid";"BALI! 🌴💙 Blue Response Fair Day 3 Recap! Three days down, and the journey keeps getting better! A huge thank you to all the Drivemates who have joined us, checked their tyres, and experienced the performance of the all-new DUNLOP Blue Response TG. The roadshow isn’t over yet! 📍 We’re still rolling across Bali until 26 June 2026 with: ✅ Free tyre check ✅ Exclusive promotions ✅ Exciting activities ✅ Special deals on DUNLOP tyres Don’t miss your chance to be part of the Blue Response Fair. See you at our next location! #DUNLOP #BlueResponseFair #BlueResponseTG #SmartChoiceSmartPremium #BRFairOnTheMove ";6.0;1.0;7.0;5.706366674818619E-4;241.0;0.027450980392156862;0.0;7202537760892634139;7654384280352738578;https://www.tiktok.com/@dunloptyresid/video/7654384280352738578;https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oYBGyi0DqI1HwiNCauKfYFJgORxyAIwQ51IOAA~tplv-tiktokx-cropcenter-q:300:400:q70.webp?dr=14782&refresh_token=07e1c607&x-expires=1782867600&x-signature=s6CjIJ%2BrCuIFXqtvxgsW2q2JefE%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my&s=TIKTOK_FOR_DEVELOPER&sc=cover&biz_tag=tt_video;
23/06/2026, 07:33;"dunloptyresid";"BALI! 🌴💙 Blue Response Fair Day 2 Recap! Day 2 is done, and the excitement keeps growing! Thank you, Drivemate, for visiting us, enjoying the activities, and taking advantage of our exclusive Blue Response Fair promotions. If you haven’t joined us yet, there’s still time! 📍 Catch us across Bali until 26 June 2026 and experience: ✅ Free tyre check ✅ Exclusive promotions ✅ Fun activities ✅ The all new DUNLOP Blue Response TG See you at the next stop! #DUNLOP #BlueResponseFair #BlueResponseTG #SmartChoiceSmartPremium #BRFairOnTheMove ";3.0;0.0;3.0;2.4455857177794083E-4;451.0;0.006437768240343348;0.0;7202537760892634139;7654382556351122706;https://www.tiktok.com/@dunloptyresid/video/7654382556351122706;https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oUfC1dGcOBBFNpgIEIaYy6AmegPgHqJcDER5Ec~tplv-tiktokx-cropcenter-q:300:400:q70.webp?dr=14782&refresh_token=3a3a6da8&x-expires=1782867600&x-signature=i9se3Owl7rqXBbpYc67N4D3yXO8%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my&s=TIKTOK_FOR_DEVELOPER&sc=cover&biz_tag=tt_video;
23/06/2026, 07:19;"dunloptyresid";"BALI! 🌴💙 Blue Response Fair Day 1 Recap! What an incredible start! Thank you to everyone who stopped by, had their tyres checked, joined our activities, and experienced the all new DUNLOP Blue Response TG. This is just the beginning! More exciting activities, exclusive promotions, and special surprises are waiting for you. 📍 Stay tuned, Drivemate! We’re still on the road in Bali until 26 June 2026.";40.0;1.0;42.0;0.0034238200048911714;3521.0;0.011466011466011465;0.0;7202537760892634139;7654378899349982471;https://www.tiktok.com/@dunloptyresid/video/7654378899349982471;https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/okdnEUkmQMe6AXRjhP4gvADReP1cCoMfIgG8jS~tplv-tiktokx-cropcenter-q:300:400:q70.webp?dr=14782&refresh_token=adf3f1bf&x-expires=1782867600&x-signature=8LbjzjGJyqVvjVQEcu7JgaoelAs%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER&sc=cover;
14/06/2026, 10:41;"dunloptyresid";"Bali, kami datang! Mulai 20–26 Juni 2026, DUNLOP BLUE RESPONSE FAIR akan hadir di berbagai DUNLOP Shop di Bali dengan aktivitas & promo spesial.  Swipe untuk cek lokasi & jadwal lengkapnya. Satu kunjungan, banyak kejutan!  #DUNLOP #BanDUNLOP #BRFairOnTheMove #BlueResponseFair #BlueResponseTG ";8.0;0.0;10.0;8.149959250203749E-4;441.0;0.01841620626151013;0.0;7202537760892634139;7651091074064321812;https://www.tiktok.com/@dunloptyresid/video/7651091074064321812;https://p19-common-sign.tiktokcdn.com/tos-alisg-i-photomode-sg/a0facf7dc4b6430dae09ca350ab8b2d6~tplv-photomode-image-cover:640:0:q70.webp?dr=17580&refresh_token=d5868a58&x-expires=1784077200&x-signature=8c29tuRU01w2slxUDo1ucmbNz3A%3D&t=5897f7ec&ps=d5b8ac02&shp=d05b14bd&shcp=8aecc5ac&idc=my&s=TIKTOK_FOR_DEVELOPER&biz_tag=tt_photomode&sc=cover;
11/06/2026, 19:00;"dunloptyresid";"DUNLOP Blue Response Fair on the Move is coming your way. Kotamu masuk daftar? Saatnya cek sekarang! Beli min. 2 ban DUNLOP Blue Response TG dan dapatkan hadiah langsung yang siap dibawa pulang. Dari Bali sampai Jakarta, DUNLOP hadir lebih dekat buat kamu. Swipe dan temukan jadwal di kotamu! . #BRFairOnTheMove #DUNLOPIndonesia #BlueResponseTG #DUNLOPShop";11.0;0.0;11.0;8.96422459457257E-4;507.0;0.01818181818181818;0.0;7202537760892634139;7650106493013937428;https://www.tiktok.com/@dunloptyresid/video/7650106493013937428;https://p16-common-sign.tiktokcdn.com/tos-alisg-i-photomode-sg/a98cfd3ffa1b4f51a8000c098c082e82~tplv-photomode-image-cover:640:0:q70.webp?dr=17580&refresh_token=9899d891&x-expires=1784077200&x-signature=IryfAuoQDdrRm5kMsUhz4%2F%2FjNuE%3D&t=5897f7ec&ps=d5b8ac02&shp=d05b14bd&shcp=8aecc5ac&idc=my&s=TIKTOK_FOR_DEVELOPER&biz_tag=tt_photomode&sc=cover;
09/06/2026, 14:23;"dunloptyresid";"THE WAIT IS OVER! 🏆  Terima kasih kepada seluruh pelanggan setia DUNLOP & FALKEN yang telah berpartisipasi dalam program consumer promo Beyond the Drive Rewards periode 16 Februari - 31 Mei 2026. Selamat kepada seluruh pemenang yang beruntung membawa pulang Grand Prize liburan mewah ke Bali, iPhone 17 Pro, Logam Mulia Antam, Travel Voucher, dan Service Voucher! 🥳 Cek daftar nama pemenang selengkapnya pada slide berikutnya. 📢 Seluruh pajak undian ditanggung oleh PT Sumi Rubber Indonesia. Waspada terhadap segala bentuk penipuan yang mengatasnamakan DUNLOP,  FALKEN, atau PT Sumi Rubber Indonesia.";4.0;0.0;4.0;3.2591868328851953E-4;149.0;0.023668639053254437;0.0;7202537760892634139;7649293034479242504;https://www.tiktok.com/@dunloptyresid/video/7649293034479242504;https://p16-common-sign.tiktokcdn.com/tos-alisg-i-photomode-sg/67aa744588594c948407f57c20dcae26~tplv-photomode-image-cover:640:0:q70.webp?dr=17580&refresh_token=328362a6&x-expires=1784077200&x-signature=ZM7FkJsSxj1L1dAnwFUPEFXlQ0o%3D&t=5897f7ec&ps=d5b8ac02&shp=d05b14bd&shcp=8aecc5ac&idc=my&s=TIKTOK_FOR_DEVELOPER&sc=cover&biz_tag=tt_photomode;
04/06/2026, 17:39;"dunloptyresid";"Jangan sampai kelewatan. Saksikan live pengundian BEYOND THE DRIVE REWARDS dan lihat siapa yang akan membawa pulang berbagai hadiah eksklusif dari DUNLOP & FALKEN. 8 Juni 2026 12:00 WIB di YouTube DUNLOP TYRE INDONESIA.";13.0;0.0;14.0;0.0011409942950285248;572.0;0.022082018927444796;0.0;7202537760892634139;7647487947494673684;https://www.tiktok.com/@dunloptyresid/video/7647487947494673684;https://p16-common-sign.tiktokcdn.com/tos-alisg-i-photomode-sg/4679fc54a7bb417585e9fb993ee3ff04~tplv-photomode-image-cover:640:0:q70.webp?dr=17580&refresh_token=cfab8a86&x-expires=1784077200&x-signature=NIsJSEEq5Aps5TgTNJMhhfRpX8I%3D&t=5897f7ec&ps=d5b8ac02&shp=d05b14bd&shcp=8aecc5ac&idc=my&s=TIKTOK_FOR_DEVELOPER&biz_tag=tt_photomode&sc=cover;
02/06/2026, 18:22;"dunloptyresid";"Pengajuan Claim Warranty digunakan untuk memproses klaim garansi ban customer melalui sistem DUNLOP SmartCare Warranty. Melalui fitur ini, toko mitra dapat melakukan pengecekan data klaim, memperbarui status pengajuan, dan memastikan proses klaim berjalan lebih cepat serta terpantau dengan baik.  #DunlopIndonesia #SmartCareWarranty #ClaimWarranty #DunlopShop #GaransiBan #AfterSalesService #SmartCareTutorial";12.0;0.0;13.0;0.0010594947025264873;808.0;0.015028901734104046;0.0;7202537760892634139;7646756718382173457;https://www.tiktok.com/@dunloptyresid/video/7646756718382173457;https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/o8APAfhBDBAqFAtCXeEvrDINHCpQ3Gxg3dVvzA~tplv-tiktokx-cropcenter-q:300:400:q70.webp?dr=14782&refresh_token=31b2ea9a&x-expires=1782867600&x-signature=P260W5LHO4%2FHUTYTRRFZqS7Y9Ko%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER&sc=cover;
02/06/2026, 18:17;"dunloptyresid";"Fitur Maintenance pada DUNLOP SmartCare Warranty membantu toko mitra memantau dan memperbarui status perawatan kendaraan customer secara lebih terstruktur. Dengan maintenance yang tercatat di sistem, kondisi kendaraan dan ban dapat dipantau secara berkala untuk menjaga performa tetap optimal.   #DunlopIndonesia #SmartCareWarranty #Maintenance #DunlopShop #GaransiBan #AfterSalesService #SmartCareTutorial";3.0;0.0;3.0;2.4449877750611245E-4;557.0;0.004934210526315789;0.0;7202537760892634139;7646755748130688257;https://www.tiktok.com/@dunloptyresid/video/7646755748130688257;https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oM9SmfuecA9tDqAQAO1EAfVIuMeFIIKKQJeXAA~tplv-tiktokx-cropcenter-q:300:400:q70.webp?dr=14782&refresh_token=2405d7ce&x-expires=1782867600&x-signature=tQyh1kQQGRmAKCJBzmSAtEKzdPA%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my2&sc=cover&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER;
02/06/2026, 18:15;"dunloptyresid";"Registrasi Warranty membantu memastikan data pembelian dan kepemilikan ban customer tercatat dengan baik di sistem DUNLOP SmartCare Warranty. Dengan registrasi yang lengkap, proses maintenance dan klaim garansi dapat dilakukan dengan lebih mudah dan terpantau.   #DunlopIndonesia #SmartCareWarranty #RegistrasiWarranty #DunlopShop #GaransiBan #AfterSalesService #SmartCareTutorial";6.0;0.0;7.0;5.704971475142624E-4;811.0;0.00805523590333717;0.0;7202537760892634139;7646754965267991824;https://www.tiktok.com/@dunloptyresid/video/7646754965267991824;https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/oAFszAvqHAnYBU2AExkrAVuCpbefQbxACPsgID~tplv-tiktokx-cropcenter-q:300:400:q70.webp?dr=14782&refresh_token=fa57e55d&x-expires=1782867600&x-signature=tfZSOa6OcedYEyx6KaeWu2%2Bk2oM%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my2&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER&sc=cover;
02/06/2026, 18:12;"dunloptyresid";"Registrasi akun merupakan langkah awal untuk mengakses sistem DUNLOP SmartCare Warranty. Melalui akun ini, toko mitra dapat mengelola registrasi customer, maintenance kendaraan, klaim garansi, hingga request ban dalam satu dashboard yang terintegrasi.  #DunlopIndonesia #SmartCareWarranty #DunlopShop #GaransiBan #AfterSalesService #SmartCareTutorial";4.0;0.0;4.0;3.2599837000814997E-4;558.0;0.006837606837606838;0.0;7202537760892634139;7646754254186745089;https://www.tiktok.com/@dunloptyresid/video/7646754254186745089;https://p16-common-sign.tiktokcdn.com/tos-alisg-p-0037/ogCFaCCWIfVpApA7Sfgv9QrZqPAdtDYnHAEgAB~tplv-tiktokx-cropcenter-q:300:400:q70.webp?dr=14782&refresh_token=6a1bf3fe&x-expires=1782867600&x-signature=jvBOraTZ1zFMDSpCEoL7xzZ%2F6Dw%3D&t=bacd0480&ps=933b5bde&shp=d05b14bd&shcp=8aecc5ac&idc=my2&biz_tag=tt_video&s=TIKTOK_FOR_DEVELOPER&sc=cover;
